Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Vietnam,VNM,"Population ages 65 and above, total",SP.POP.65UP.TO,1542731,1609312,1673386,1737954,1807638,1884942,1976978,2073260,2169513,2258917,2338059,2373201,2391189,2398280,2402479,2408348,2501559,2600671,2702647,2802253,2897117,2991206,3078653,3164037,3253844,3351621,3457376,3568877,3683462,3796345,3905532,4015988,4119133,4220943,4331328,4456114,4586356,4730988,4879624,5015433,5129773,5244472,5326363,5386163,5437431,5486402,5530045,5575010,5620825,5664826,5709096,5760106,5816795,5892657,6006759,6170772,6390671,6651398,6950948,7286432,7656664,
Vietnam,VNM,"Population ages 65-69, female",SP.POP.6569.FE,387746,398925,409641,421597,437026,456748,476507,500483,525602,546810,561121,558358,550337,542048,539740,546160,558843,578563,601878,623264,639575,646412,648544,650146,657182,672598,690035,715403,744919,772614,795053,807925,815493,822249,835136,857596,881210,915202,952325,981141,995059,994496,979126,955378,932514,915735,899331,889776,886639,889025,897338,909078,927857,958645,1009245,1083710,1175466,1288812,1416157,1546387,1672277,
Vietnam,VNM,"Population ages 65-69, female (% of female population)",SP.POP.6569.FE.5Y,2.346983993,2.343805632,2.336748318,2.335601901,2.35181855,2.388227084,2.421496885,2.472735986,2.526145337,2.558489519,2.558220242,2.482607656,2.388236588,2.297491806,2.235878051,2.21243213,2.214985627,2.244736985,2.286257933,2.317379277,2.326641854,2.299550198,2.255300265,2.209622273,2.182972013,2.184057141,2.191096262,2.222105226,2.264030599,2.298337549,2.315537367,2.304351916,2.278779662,2.252853826,2.24633288,2.268036275,2.295014697,2.350625185,2.415152527,2.459182004,2.466685055,2.439765756,2.378618317,2.299332252,2.224102286,2.164800121,2.10751035,2.067099564,2.04187328,2.029108512,2.029199104,2.03609136,2.057662459,2.104574715,2.193309535,2.331581225,2.503966255,2.718575163,2.958642409,3.200916583,3.430992433,
Vietnam,VNM,"Population ages 65-69, male",SP.POP.6569.MA,300959,310567,319870,330261,343800,361536,378554,399040,419998,436920,447776,442986,432424,420886,413963,414206,425811,442142,460658,477611,491224,498557,502957,507162,514735,527377,539484,555858,574419,591914,606752,614548,619079,624034,634723,653657,672966,700277,729536,751573,761558,755618,738881,717362,697953,683673,668354,658682,654649,654970,659204,664904,673593,692596,732451,798248,882506,988319,1107055,1226516,1339456,
Vietnam,VNM,"Population ages 65-69, male (% of male population)",SP.POP.6569.MA.5Y,1.863636884,1.865747431,1.864802381,1.869015389,1.88926739,1.929842401,1.96347004,2.012010245,2.060115941,2.087053917,2.085514982,2.014191176,1.921472737,1.829104979,1.760226608,1.723543399,1.734098326,1.762437116,1.797120288,1.822929041,1.833428129,1.818725566,1.792570014,1.765578007,1.750341016,1.752029157,1.751504553,1.764228456,1.782908076,1.797272243,1.802950399,1.787717649,1.763903721,1.743004571,1.740231962,1.761964572,1.786380799,1.833243261,1.885863456,1.920274866,1.924560838,1.889963806,1.830237978,1.760336507,1.696730931,1.646154218,1.593410513,1.554414477,1.528817834,1.513378159,1.506877166,1.503518821,1.506610861,1.532222204,1.602767544,1.727904297,1.889885342,2.094206102,2.321801467,2.547209889,2.756181323,
Vietnam,VNM,"Population ages 70-74, female",SP.POP.7074.FE,262508,274171,286407,298991,311722,324744,336450,347507,359200,373401,391086,401895,415644,429564,440069,446006,452522,454769,456182,461529,473401,487410,506851,528506,547888,562855,569804,572895,575678,583254,598369,615915,640100,667311,692695,713936,725022,732604,740208,753053,773818,800099,832365,864941,889748,902258,896440,882068,863268,845683,832747,817265,807798,804297,806838,816139,827103,843739,871242,917633,987156,
Vietnam,VNM,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.588932121,1.610837962,1.633774636,1.656377887,1.677505645,1.698009441,1.709760039,1.716927577,1.726384993,1.74711974,1.783009585,1.786931689,1.803724279,1.82072394,1.822989991,1.806719651,1.793580175,1.764434978,1.732825782,1.716026821,1.722135137,1.733915463,1.762565369,1.796209819,1.819928376,1.827700174,1.809321867,1.779462727,1.749656818,1.735037896,1.742708699,1.756703791,1.788668771,1.828344139,1.863197796,1.888106691,1.888240199,1.881636418,1.877211269,1.88749057,1.918243337,1.96285771,2.022087694,2.08167525,2.12210279,2.132940455,2.100735522,2.049192582,1.988051352,1.930184836,1.883135971,1.830454818,1.791413568,1.765724673,1.753434972,1.755907364,1.761886776,1.779753672,1.820203219,1.899438295,2.02533717,
Vietnam,VNM,"Population ages 70-74, male",SP.POP.7074.MA,180859,187934,194989,202120,209543,217605,225619,232794,240262,249616,261709,271963,282613,291246,295121,293891,300627,303810,306221,311296,320711,332878,347777,363402,377203,388269,395598,400470,404984,411871,422587,434911,449890,465718,480157,492510,499808,504819,510315,520039,535773,554728,576172,595805,608319,611717,607012,595910,581198,566557,554632,545953,541379,540271,541777,546345,552747,560185,575452,608602,664802,
Vietnam,VNM,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.119938275,1.129023295,1.136761658,1.143838934,1.151491439,1.16155336,1.170232376,1.173776847,1.178499841,1.192351118,1.218908652,1.236575139,1.255788704,1.265709738,1.254894367,1.222903321,1.224291475,1.211027272,1.194630228,1.188143738,1.197011076,1.21433202,1.239498847,1.265107754,1.282667552,1.28989055,1.284360052,1.271045068,1.257007941,1.25059437,1.255708098,1.265154342,1.281843909,1.300808294,1.316455459,1.327584913,1.326734805,1.321557083,1.319173296,1.328703693,1.353971377,1.38749453,1.427201236,1.462047463,1.478829753,1.472897891,1.447166176,1.406279709,1.357285916,1.309090477,1.267835596,1.23454004,1.210890673,1.19523535,1.185529942,1.182629801,1.183706913,1.187008289,1.206882493,1.263935434,1.367954495,
Vietnam,VNM,"Population ages 75-79, female",SP.POP.7579.FE,153595,161925,170546,179552,189043,199104,209870,220996,232398,243750,254937,257828,259284,260954,264792,271624,287962,306926,326330,342947,355356,362114,365099,367661,373944,385763,399141,416824,436178,453397,466721,473286,476461,479765,487834,502834,518353,539957,564418,586884,604942,616783,623317,629493,641814,662939,682844,710642,740591,764002,776365,770575,757278,740705,726027,715903,703241,694852,691611,694240,703519,
Vietnam,VNM,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.929693682,0.951358594,0.972859354,0.994698711,1.017318956,1.041067646,1.066510148,1.091874773,1.116949943,1.140490884,1.162289406,1.146371623,1.125186087,1.106063811,1.096903362,1.100317974,1.141343259,1.190826485,1.239577707,1.275123015,1.29271179,1.288186668,1.269625302,1.249553077,1.242135796,1.252647844,1.267408687,1.294692347,1.325674789,1.348745104,1.359292922,1.349899435,1.331402767,1.314492831,1.312166587,1.329817014,1.349993479,1.386837576,1.431397432,1.470996087,1.499610969,1.513134334,1.514241511,1.515016629,1.530765205,1.567189664,1.600190361,1.6509411,1.705534016,1.743756319,1.755636295,1.725881717,1.679377869,1.626117086,1.577815042,1.540251537,1.498037147,1.465696617,1.44491722,1.437029882,1.443402239,
Vietnam,VNM,"Population ages 75-79, male",SP.POP.7579.MA,93713,97872,101447,104611,107632,110728,116258,121288,125808,129784,133345,137369,139108,139548,140031,141087,154693,169517,183671,194805,202196,208539,211890,214527,219065,226549,237306,249604,261936,272334,280153,287068,291632,295729,301615,310303,321223,334072,347319,358726,367462,375876,379893,382762,388661,399164,414233,432712,450562,462299,465563,462631,454729,444549,435018,427599,422225,419118,418367,419579,422995,
Vietnam,VNM,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,0.580301647,0.587971139,0.591423413,0.592015312,0.591464886,0.591054803,0.603002742,0.611549465,0.617095954,0.619944625,0.62105382,0.624596325,0.618125334,0.606453865,0.595430732,0.587073986,0.629981077,0.675717422,0.716537823,0.743524944,0.754669629,0.760745934,0.755189132,0.746830703,0.744923999,0.752631331,0.770444609,0.792213982,0.813008988,0.82690786,0.832468559,0.835079652,0.830929122,0.826007876,0.826943506,0.836436989,0.852682899,0.874561413,0.897825755,0.916547723,0.928626545,0.940147052,0.941010252,0.939260683,0.944838893,0.961110798,0.987565298,1.021151022,1.052208467,1.06819123,1.064232398,1.046127585,1.017082496,0.983470665,0.951917236,0.925589728,0.904194236,0.888093291,0.877431667,0.871375325,0.870391352,
Vietnam,VNM,"Population ages 80 and above, female",SP.POP.80UP.FE,109867,119789,128957,137367,145141,152318,166198,179497,192048,203876,215094,224167,229682,231247,228580,221634,238734,254606,269788,285248,301525,327370,353148,377430,398683,416474,440621,461266,479718,497751,516448,545721,574164,600620,623835,643750,669650,691996,712074,731599,752034,786162,817292,845851,872195,896785,927580,954314,978980,1004637,1033742,1074286,1114614,1152078,1182824,1205139,1232419,1250745,1261125,1265117,1264878,
Vietnam,VNM,"Population ages 80 and above, male",SP.POP.80UP.MA,53484,58029,61421,63378,63707,62155,67483,71566,74061,74643,72996,78600,82105,82867,80277,73742,82535,90552,98090,105634,113129,127922,142387,155216,165165,171741,185410,196574,205626,213198,219445,236615,252338,265557,275372,281528,298222,312180,323514,332455,339127,360785,379512,394847,406449,414131,434371,451009,464977,477631,489508,515437,539518,559422,572492,577693,594810,605453,609846,608337,601581,
Vietnam,VNM,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,0.331190478,0.34861224,0.358076803,0.358669226,0.350085973,0.331777069,0.350018356,0.360844841,0.363273746,0.356550319,0.339978587,0.35738246,0.36483294,0.360127071,0.341348651,0.306846201,0.336120498,0.360952377,0.382668985,0.403180175,0.422238919,0.466656795,0.507476119,0.540351911,0.561638657,0.570550554,0.601957536,0.623902947,0.638231424,0.647348851,0.652076055,0.688312079,0.718971145,0.741733727,0.754992581,0.758872562,0.791626999,0.817250718,0.836289409,0.849425113,0.857020139,0.902401202,0.9400665,0.968916096,0.988081705,0.99714848,1.035575934,1.064329857,1.08587217,1.103617454,1.118968373,1.165535522,1.206728215,1.237602888,1.252741271,1.250486336,1.273784768,1.282929264,1.279016253,1.263385086,1.237865459,
Vietnam,VNM,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,0.665012896,0.703796786,0.735619855,0.760998362,0.781064047,0.796434737,0.844579281,0.886840695,0.923020003,0.953922952,0.980640227,0.996705896,0.996725563,0.980149521,0.94689481,0.897814162,0.946227077,0.987832794,1.024800633,1.060590382,1.096885721,1.164588139,1.228065911,1.282754542,1.32431173,1.352372463,1.399121821,1.432733144,1.458005811,1.480687398,1.504119401,1.556497487,1.60441996,1.645619593,1.677979482,1.702489694,1.744029904,1.777337927,1.805861781,1.833717167,1.86424225,1.928666507,1.985470431,2.035730867,2.080237823,2.120002268,2.173709624,2.217032212,2.254528736,2.292981061,2.337656869,2.406113054,2.471824197,2.529230558,2.570534565,2.592833383,2.625286982,2.638277958,2.634748766,2.618706691,2.59513636,
Vietnam,VNM,Population growth (annual %),SP.POP.GROW,,3.003302824,2.976975156,2.948323935,2.920953237,2.891308603,2.861799111,2.821624454,2.758104512,2.667346569,2.561400128,2.456021317,2.364687209,2.289895227,2.236503082,2.201132315,2.166684619,2.138036757,2.13556648,2.163505829,2.209934262,2.260406813,2.299439377,2.320987537,2.319028572,2.299113744,2.268333797,2.23527016,2.202280447,2.171866033,2.138677878,2.10754383,2.061828203,1.979087416,1.851231842,1.695285274,1.534383169,1.389656102,1.265726153,1.171059811,1.100433196,1.035893387,0.976001214,0.936606541,0.920602086,0.922551594,0.931893993,0.943380936,0.959836735,0.979409219,1.000128838,1.022101084,1.04162218,1.0530623,1.053635811,1.044781055,1.034107367,1.020198501,0.994310472,0.954289022,0.904517906,
Vietnam,VNM,"Population, female",SP.POP.TOTL.FE.IN,16521033,17020396,17530386,18050893,18582471,19124982,19678200,20240050,20806483,21372376,21934038,22490787,23043655,23593033,24139957,24685955,25230096,25774200,26325901,26895209,27489190,28110367,28756437,29423400,30104921,30795806,31492683,32194830,32902338,33616211,34335572,35060834,35786391,36498107,37177749,37812270,38396704,38934408,39431257,39897047,40339929,40761946,41163645,41550237,41927658,42301134,42672673,43044661,43422822,43813576,44221289,44648193,45092770,45550533,46014709,46479616,46944163,47407628,47865095,48310756,48740329,
Vietnam,VNM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.56935637,50.55646612,50.54400937,50.53269888,50.52330205,50.51641294,50.51126024,50.50800975,50.5090331,50.51717382,50.53366676,50.55923663,50.59149509,50.62499997,50.65295,50.67091984,50.67782488,50.67559796,50.66666094,50.65449354,50.64159486,50.62850752,50.6147791,50.60054635,50.58577745,50.57053965,50.55503625,50.5397682,50.52536814,50.51253842,50.50176533,50.49304581,50.4862162,50.48126074,50.478117,50.47662101,50.4763251,50.47683999,50.47801011,50.47967017,50.48144353,50.483879,50.48622664,50.48530254,50.47704678,50.45901322,50.43005325,50.39202601,50.34913966,50.30708932,50.26994183,50.23911071,50.21358896,50.19199066,50.17203945,50.1522221,50.13236323,50.11343105,50.09640962,50.08262519,50.0729798,
Vietnam,VNM,"Population, male",SP.POP.TOTL.MA.IN,16149015,16645715,17153024,17670320,18197530,18733965,19279846,19832901,20387105,20934773,21470764,21993245,22504821,23010489,23517597,24032235,24555182,25086966,25633120,26200197,26792651,27412437,28057872,28724984,29407698,30100926,30801176,31507144,32218094,32934020,33653283,34376122,35097097,35802201,36473471,37098192,37672035,38198804,38684455,39138824,39570482,39980554,40370761,40751413,41135161,41531528,41944872,42374927,42820602,43278674,43746366,44223191,44709156,45202060,45699141,46197466,46696272,47193015,47680864,48151352,48598254,
Vietnam,VNM,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.43064363,49.44353388,49.45599063,49.46730112,49.47669795,49.48358706,49.48873976,49.49199025,49.4909669,49.48282618,49.46633324,49.44076337,49.40850491,49.37500003,49.34705,49.32908016,49.32217512,49.32440204,49.33333906,49.34550646,49.35840514,49.37149248,49.3852209,49.39945365,49.41422255,49.42946035,49.44496375,49.4602318,49.47463186,49.48746158,49.49823467,49.50695419,49.5137838,49.51873926,49.521883,49.52337899,49.5236749,49.52316001,49.52198989,49.52032983,49.51855647,49.516121,49.51377336,49.51469746,49.52295322,49.54098678,49.56994675,49.60797399,49.65086034,49.69291068,49.73005817,49.76088929,49.78641104,49.80800934,49.82796055,49.8477779,49.86763677,49.88656895,49.90359038,49.91737481,49.9270202,
Vietnam,VNM,"Population, total",SP.POP.TOTL,32670048,33666111,34683410,35721213,36780001,37858947,38958046,40072951,41193588,42307149,43404802,44484032,45548476,46603522,47657554,48718190,49785278,50861166,51959021,53095406,54281841,55522804,56814309,58148384,59512619,60896732,62293859,63701974,65120432,66550231,67988855,69436956,70883488,72300308,73651220,74910462,76068739,77133212,78115712,79035871,79910411,80742500,81534406,82301650,83062819,83832662,84617545,85419588,86243424,87092250,87967655,88871384,89801926,90752593,91713850,92677082,93640435,94600643,95545959,96462108,97338583,
Vietnam,VNM,Postnatal care coverage (% mothers),SH.STA.PNVC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,17.2,,13.5,,9.8,,6.7,,,
Vietnam,VNM,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6,,,68.3,,86.4,,,,90.8,,,,,93.7,,,95.8,,,,,,,
Vietnam,VNM,Pregnant women receiving prenatal care of at least four visits (% of pregnant women),SH.STA.ANV4.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,,,29.3,,29.3,,,,,,,,,59.6,,,73.7,,,,,,,
Vietnam,VNM,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,32.2,30.8,29.5,28.2,26.9,25.7,24.5,23.4,22.5,21.9,21.4,21.2,21.1,21.2,21.4,21.6,21.9,22.4,22.9,,
Vietnam,VNM,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,25.4,24,22.7,21.5,20.4,19.4,18.5,17.6,17.1,16.7,16.5,16.5,16.7,17.1,17.5,18.1,18.7,19.5,20.3,,
Vietnam,VNM,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7,38.5,37.3,36.1,34.9,33.8,32.7,31.7,30.7,29.9,29.3,28.8,28.5,28.3,28.3,28.2,28.2,28.2,28.3,28.4,,
Vietnam,VNM,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,25.9,24.5,23.2,22,20.9,19.9,18.9,18.1,17.5,17.2,17,17,17.2,17.5,18,18.5,19.1,19.8,20.6,,
Vietnam,VNM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Prevalence of current tobacco use, females (% of female adults)",SH.PRV.SMOK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Prevalence of current tobacco use, males (% of male adults)",SH.PRV.SMOK.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Vietnam,VNM,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
Vietnam,VNM,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,
Vietnam,VNM,Prevalence of hypertension (% of adults ages 30-79),SH.HTN.PREV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,25.4,25.5,25.6,25.7,25.7,25.8,25.9,26.1,26.2,26.4,26.6,26.9,27.1,27.4,27.7,28,28.2,28.4,28.5,28.6,28.7,28.8,28.9,29,29.1,29.2,29.4,29.5,29.7,,
Vietnam,VNM,"Prevalence of hypertension, female (% of female adults ages 30-79)",SH.HTN.PREV.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,22.9,22.8,22.8,22.7,22.7,22.7,22.7,22.7,22.8,22.9,23,23.2,23.4,23.7,24,24.2,24.5,24.7,24.8,25,25.1,25.2,25.3,25.4,25.6,25.8,26,26.2,26.4,,
Vietnam,VNM,"Prevalence of hypertension, male (% of male adults ages 30-79)",SH.HTN.PREV.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,28.1,28.3,28.6,28.8,29,29.2,29.4,29.6,29.9,30.1,30.4,30.7,31,31.3,31.6,31.9,32.1,32.2,32.3,32.4,32.4,32.5,32.5,32.5,32.6,32.6,32.7,32.8,32.9,,
Vietnam,VNM,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,,,,,,,,,,,,,,,,5,5.1,5.3,5.4,5.5,5.7,5.8,5.9,6.1,6.3,6.4,6.6,6.8,6.9,7.1,7.3,7.6,7.8,8,8.3,8.6,8.8,9.1,9.5,9.8,10.1,10.5,10.9,11.3,11.7,12.2,12.7,13.1,13.6,14.2,14.7,15.3,15.9,16.4,17.1,17.7,18.3,,,,,
Vietnam,VNM,Prevalence of overweight (% of children under 5),SH.STA.OWGH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,1.4,1.8,2.6,,2.6,2.2,2.7,2.6,3.1,2.9,3,5.6,4.5,,4.8,4.6,3.5,5.3,,5.9,,,,
Vietnam,VNM,"Prevalence of overweight (modeled estimate, % of children under 5)",SH.STA.OWGH.ME.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.5,2.5,2.6,2.8,2.9,3,3.2,3.4,3.5,3.7,4,4.2,4.4,4.6,4.9,5.1,5.3,5.6,5.8,6,
Vietnam,VNM,"Prevalence of overweight, female (% of children under 5)",SH.STA.OWGH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,1.6,2.6,,2.3,1.9,2.2,2.3,2.6,2.5,2.5,,3.4,,,,,,,,,,,
Vietnam,VNM,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,,,,,,,,,,,,,,,,6.2,6.3,6.5,6.6,6.8,7,7.2,7.3,7.5,7.7,7.9,8.1,8.3,8.6,8.8,9,9.3,9.6,9.8,10.1,10.5,10.8,11.1,11.5,11.8,12.2,12.6,13,13.5,13.9,14.4,14.9,15.4,15.9,16.4,17,17.5,18.1,18.7,19.3,19.9,20.5,,,,,
Vietnam,VNM,"Prevalence of overweight, male (% of children under 5)",SH.STA.OWGH.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,2,2.5,,2.8,2.4,3,2.9,3.5,3.2,3.4,,5.5,,,,,,,,,,,
Vietnam,VNM,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,,,,,,,,,,,,,,,,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.9,5,5.2,5.3,5.5,5.7,5.9,6.1,6.3,6.5,6.8,7.1,7.4,7.7,8,8.4,8.7,9.1,9.6,10,10.5,11,11.5,12,12.6,13.2,13.8,14.4,15.1,15.8,,,,,
Vietnam,VNM,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,2.8,1,,2.4,2.8,2.8,2.8,2.5,2.4,2.5,3.8,1.2,,,1.3,4.8,1.4,,1.2,,,,
Vietnam,VNM,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2.4,0.8,,2.1,2.4,2.6,2.5,2.2,2.2,2.4,3.6,1.2,,,,,,,,,,,
Vietnam,VNM,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,3.2,1.2,,2.6,3.1,3.1,3,2.7,2.6,2.6,4,1.2,,,,,,,,,,,
Vietnam,VNM,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3,,,,,61.5,52.5,,,,42.1,43.7,43.2,,37.5,35.4,33.7,33.2,31.8,32.2,30.5,29.3,22.7,27.5,26.7,25.9,24.9,24.6,24.3,23.8,,,,
Vietnam,VNM,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",SH.STA.STNT.ME.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8,39.8,38,36.1,34.4,32.9,31.6,30.4,29.4,28.5,27.6,26.8,25.9,25.7,25,24.4,23.9,23.6,23,22.7,22.3,
Vietnam,VNM,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3,,,,,,42,42.5,,,,,,,,,27.1,21.6,,,,,,,,,,,
Vietnam,VNM,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,,,,,,45.4,43.7,,,,,,,,,31.5,23.7,,,,,,,,,,,
Vietnam,VNM,Prevalence of syphilis (% of women attending antenatal care),SH.PRG.SYPH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.21,,0.13,0.03,0.3,,,,,,,,
Vietnam,VNM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,18,16.3,15.7,15.5,15.3,14.1,12.9,11.8,11,10,9.3,8.7,8.5,8.1,7.8,7.2,6.8,6.7,,
Vietnam,VNM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,,,,,36.6,40.6,,,,35.8,31.1,26.7,,23.4,24.6,23.8,22.7,22.1,22.6,20.2,17.5,11.7,16.8,16.2,15.3,14.5,14.1,13.8,13.4,,,,
Vietnam,VNM,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3,,,,,,,26.7,,,,,,,,,16.6,11.4,,,,,,,,,,,
Vietnam,VNM,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,,,,,,,26.7,,,,,,,,,18.4,12.1,,,,,,,,,,,
Vietnam,VNM,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,,,,,6.7,13.5,,,,11.9,11,6.1,,8.9,10.9,11.3,10.7,9.9,10.1,9.7,7.1,4.1,6.6,6.7,6.6,6.8,6.4,,5.8,,,,
Vietnam,VNM,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,,,9.9,5.1,,8.3,10.2,10.5,10,9.3,9.3,9.1,7.3,3.9,,,,,,,,,,,
Vietnam,VNM,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,12,7.1,,9.5,11.5,11.9,11.3,10.5,10.8,10.2,6.9,4.3,,,,,,,,,,,
Vietnam,VNM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69454956,97.99739838,103.2121429,100.0874329,98.44403076,,,,,,,,,,100.4501877,109.7989502,105.5515518,106.8896027,,111.5494385,,,
